,code,signal_id,phase,target,label
465,au ba ba au ba ba ba bb ba au au ba ba au au au at ba bb ba au au bb ba ba bb ba au au bb ba ba bb bb au at bb ba ba ba ba ba au ba ba au au bb ba ba ba au bb ba bb bb ba ba bb ba au ba ba ba au bb bb ba ba ba au ba ba bb ba bb bb au bb bb bb bb ba ba ba au bb bb ba bb ba bb bb bc ba ba ba bb bb bb bb bb au bb ba bb bc ba ba bb ba bb ba bb bb bb ba bc ba ba bb bb bb bb ba ba bb ba bc bb bb bc bb bb bb bb bb ba bb bc ba ba ba bc ba bc bc bb ba bc bb ba ba bc bb bb bb bc ba ba bc bb bb bb bb bb bb bc bb ba bb bc bb bb bb bb bb bb bd bb ba bb bc bc ba bc bb ba bb bc bb bb bb bb bb bc bd bb ba bc bd ba bb bc bc bc bb bb,465,0,0,Não
281,cd cf ce cc cc ce ce ce cd cc ce cc ce cd ce ce cc cf cb cd cf ce cd cd cf ce cf cd cd ce cd cc ce ce cd cd cd cd cf ce cd cd cc ce ce cd cd cd cd cd cf cd cc cb ce cf ce ce cc cd cf cd cd cd ce ce ce ce cc cf cf cd ce bu cc cg cc cf cc cc cj cf cc cb cd cf cd ce ce cd cd cb ca ce cd cd ce cg cc cf ce cf cf cd ce cd ci cd cd cf ce cg ch cg cd cg cb cg ce cd cf ce cd cd cb ce cd ce cd cd ce cc cg cd cf cg cd cc cc ce cf cf ce ce cg ce cf ce ce ce cd ce cd cf ce ce cd cd cf cd ch dq bp bu cd br cb bs cl bs cf bu cb cg ck ch ce ci ce cg ci cd cf cf ce cc ci cb cg cd cc ce cc cf cd cd cb cc cf cf cc ce bu ce ce cg ce cf,281,2,1,Sim
247,al aj al am al am aj al al am an ak am aj an al ak am ah am aj an al ak al ai an ak ak ak ai al al ak al ai am aj am aj ai al ai an aj al ah al am aj ak ai am ak ak al aj ak ak al al ai al ai al am ak am ah an aj am al aj an ah am aj am ak aj am al al al aj al al am al ai an ak am aj al ak aj an ak am ai am ak am al aj am aj am aj aj ak aj am ak ak al ah al ak al al ah am ah an ak aj ak ag an ai al ah aj ak ak al aj ai al ak al ak ai ak ai am aj al aj al al al am ai am aj am al al am aj am ak al aj ak am ak am am aj ak ak an am aj al ah am aj an aj ai an ai an ai ak ak aj al aj aj ak aj am ai ak ai aj al aj al ai ak,247,1,0,Não
237,bo bm bn bp bp bm bn bn bm bn bo bn bo bn bn bn bn bo bo bp bm bn bo bn bn bo bo bp bo bm bn bm bn bo bn bl bo bo bm bo bo bn bm bn bm bo bo bn bn bm bn bq bo bm bm bm bn bn bo bn bn bn bn bn bn bn bn bm bm bn bo bn bn bm bm bq bn bm bm bm bn bn bn bn bn bm bm bn bn bn bo bn bm bm bm bn bm bm bm bq bm bm bm bn bm bm bn bn bm bm bm bm bn bm bp bm bm bn bm bn bm bm bm bp bm bm bm bm bn bn bn bm bn bm bm bn bo bn bo bn bm bo bn bn bm bn bn bo bn bn bm bn bm bn bm bn bn bn bm bm bn bm bn bm bn bm bm bm bm bm bo bn bn bm bn bm bm bn bl bm bn bm bm bm bm bo bm bm bn bn bn bm bm bl bo bm bm bn bn bm bm bn bm bn bm bn bm bn,237,0,0,Não
117,bh bh bg bh bj bg bg bg bh bi bi bh bg bh bi bh bh bh bg bg bh bi bg bh bg bh bi bh bg bg bg bi bh bg bg bg bg bh bh bg bg bg bg bh bh bg bh bf bh bh bh bg bg bg bg bg bh bg bf bg bh bi bg bg bf bg bh bh bf bg bf bg bg bh bf bf bf bg bg bf bg bg bg bh bg bf bf bg bi bg bg bf bf bf bh bh bf bf bf bg bg bf bg bf bd bg bg bg bf bf bf bf bg bg be bf bf bg bf bf bf bf bf bg bf bg bf bf bg bg bf bf bf bg bg bg bf bf bf bf bg bf bf be be bg bf bf bf bd bf bf bg be be bg bf bg bg bf bf bf bh bf bf bf be bf bg bg be bd be bg bf bf be be bd bf bf be be bd be bf bg bf bd be bf bf bf bf be bf be be bf be be bf be bf be be be bf,117,0,0,Não
42,ak ak ak ak al al ak ak ak al al aj al al al am al al aj ak an al al aj ak am al al al al ak al ak aj am ak al al ak aj aj al al al aj ak ak ak al an ak aj ak ak am al aj ai aj al al an ak ak ak aj al al al aj ak aj ak ak al aj aj aj ak ak al ak al aj ak al ak ak aj ak ai al ak ak al aj ak ak ak am aj al aj ak ak aj ak aj ai ak aj aj al ak al ak al ak ak ak ak aj ak aj ak aj al aj ak ak aj aj aj al ak al ai aj aj ak aj ak ai aj aj al ak ak aj ak ah ak ak aj aj aj aj ai ak ak aj aj aj aj aj ah al ai aj ak aj ai ak aj aj aj aj aj aj aj ak aj ah aj aj aj ai ai ak ak ai ak ai ak ai ai aj aj ak ah ai ak ak aj ai ak ai ah,42,0,0,Não
220,cc ca cb bu bt bt bs bs bu bs bt bu bs ca ca ca cc cc ca cf cd cb ce cc cb cd cc ca cf ca bu cd ca ca cb br br ca bs bu ca br bs bs bs bu cb bs bt bt ca cd ce ce cb ca cc cf cc ce cc cb ce cc cd cf cb bu cd bs cb ce bu ca cb bs ca cc br ca ca bs bu ca bs cc cc bu cb bu bu cc cc ca cc cb cc cc cb cd cc cc cb ca cc ce cc ca ca bt cc cb bt ca ca bs ca ca bs ca bt bs cb ca ca ce bu bt cd cc cc cd bu bt ce cc cd cd cb cb cb cc cc cd cb ca bu cb cc ca cb bt bt ca ca ca cb bu bu cd ca ca cd cb ca cb bu ca cd bu cc cc bu ca cc bu cb cb bu bu ca bu cb cc bu bu bu bu cb ca ca bu cb ca cb cb cb ca bt bu bu cc cb bu bu bu bu cc,220,1,0,Não
176,bl bl bk bj bm bl bk bl bm bj bk bl bl bm bl bl bm bl bk bk bl bl bk bj bl bm bl bk bl bj bn bl bj bl bk bl bl bk bk bk bj bj bm bl bl bk bj bm bm bl bm bl bk bk bl bm bm bj bj bl bk bk bk bk bm bl bj bl bn bl bl bj bl bm bk bk bm bj bl bk bk bk bm bj bl bm bk bl bk bk bm bk bk bn bl bk bn bl bm bm bk bl bl bk bl bk bk bl bk bj bl bk bk bm bj bm bn bj bk bl bm bk bl bk bm bk bj bm bl bj bn bk bk bm bl bl bm bl bk bm bk bm bn bi bk bl bl bn bk bj bm bl bk bm bl bk bk bk bl bl bj bk bk bk bk bk bj bm bl bj bk bk bm bk bk bk bl bi bl bm bk bk bj bi bm bl bi bl bl bj bj bj bk bl bi bj bl bi bk bk bh bk bk bh bk bm bi bk,176,2,0,Não
320,ak ai aj al ak aj aj ai ai aj ak ak ak ai ak aj ak ak ak aj ai ak aj ak ak aj aj aj ak aj aj aj aj aj aj ak aj aj aj ak aj aj aj aj ai aj al al aj aj aj aj ak al ak ai ai aj aj ak ak aj ai aj ak ak aj aj ai ai aj ak aj aj aj aj ak ak aj ai aj ak ak aj ak aj ai aj ak al aj aj aj ak aj aj ak aj ai aj ak aj aj aj ai ai ak ak ai ai aj aj ai al aj ai ai aj aj aj aj ai ai aj ak aj aj aj ak aj aj ak ak ai ai ak ak ak ak ak ai aj ak ak ai ah aj aj ak ak ak ai ai al aj aj aj aj ai ai aj ai aj aj aj aj aj aj ai aj ai ai ak ak aj aj aj ai aj aj ai aj ai aj ak ak ai ai ak aj aj aj ai ah ai ak aj aj aj aj aj al al aj ai ah ai aj,320,2,0,Não
153,ag ai ak am af af ai ai ai af ai al ai ag ai ah ah ag ah ah ai ah ai ag aj ai ai ag ag af ai ah aj ag ai ah al ak ae af ai ak aj af ah aj ai ai ag ah ai ai af ag ah ai ai ag ai aj ag ah ai ah ag ah ak ai ai af aj ai ag ag ak ai ai af ah ak ak ah ag ag ai ai ai ah ah ah ai aj ah ah af ag ah aj ai ah ah ag ah ah ai ai ah ag ag ai ak ai af ag al ah af af ai aj ag ah aj ah ag ad ai ai ah ah ah ah ag ai ag ai ai af af ai aj af af ai ak ah af ai aj ag ag ag ai ak aj ah af ag ah ai ag ag ag ag ag ah ai af af ai aj ag ad ai ai af af ah ai ah ad ag aj aj ag ad ag aj ak ah ag ai aj ag af aj aj ah ah ai ah af ah aj ai af ae ai,153,0,0,Não
231,cc cc cd cd cd cd cc ce cb cc cb cb cc cb cd cc cc ce cc cd cc cc cb ca cc cb cd cc cb cc cc cd cc bu cb cb cb cb bu br cb ce cc bs ce ce ca ce bs cg cd bs cc ca cb cb ca cc ca cc ca cb cb cb cd cc cd cc cb ca cb cc cb cb cc cd cd cb cd cb cc cc cb cb ca cc cd cd cd cc cc cd cc cb cb cb cb cd cb cd cc cc cc cb cc ca cb ca cb cc ca cc cb cb cc ca cc bu bu cb cb cc ca cb cb cb cc bu ca ca ca cc bu ca cb cb cc cb cb bu ca cb bu cb ca cc cb ca cd cb cc cc cb cb ca cc cc cb cb cd cd cb cb cb cb cc cb ca cb cb cd cc cb cc cc cc cb cb ca cb cc cc cc cb cc cd cb cb cb bu cb ca cb cb cb cb cc cb cb cb bu bu bu ca cb cb cb cb,231,0,0,Não
227,au ba au au ba au bb as bb au au bb as bd at bb as au bc as bb as ba ba as ba au ba as at bb as ba at ba au at bc ar ba au bb bb aq bb as bb ar ba bb as au as bb au as ba as au at au ba ar bc as au at at bd ar bb at ba at ar bd at au as ba au as bb at au au at ba ar ba ba at au ar bc ar at ba au au ap bc au au as au bb as ba at au au au bb at at ba at ba as bc at as at au bc aq au au au at ar bb as au at au au as au ba as au as au as au bb ar au ar bc as at ba as au aq ba at au at at au as at at at au at as as as bb as au aq au au at au ar bc ar at at au au ar bb as au at au as as ba au aq au at au ar as ba ap at aq,227,2,0,Não
418,at ba at bd bb au bb as bc ba bb bb au bb au bc au ba bb at bc au bc bc au bb ba bd au ba bc at bd au bb ba bb bc bb bb at bc bb ba bc au ba bc bb bc ba bd ba bb ba au bc ba bc ba bb bb bb bc au bd ba ba bc ba ba bb bb bb ba bc au bc at ba bd bb bc at ba bb be bc au bb au bb bd bb bb ba bb ba bb bd bb bc at bb bc ba bc ba bc au bd bb au bc ba bd bb bb bc ba bc bb bd bb ba bf at bc bb be bc at bd ba be bb bc bc at bd bb bb bb bb bc au bc bc bc bc as bd bb bc bc ba bb au be bb bb bb au bc ba bc bc ba bb ba be bb bc bc au bc bb be bb ba bc ba be ba bd bb ba bc bb bc bb bc bb bb bd bb bc bc bb bd ba bd bb bd bb bc bd ba,418,1,0,Não
203,bl bk bm bl bn bm bm bn bl bn bk bm bm bm bm bl bm bl bn bn bl bn bk bn bm bm bm bl bn bn bn bn bm bl bk bn bm bn bn bm bn bn bn bm bm bm bm bm bm bn bl bn bn bn bm bl bn bl bm bn bk bn bm bm bm bl bm bk bn bm bm bn bj bm bn bn bn bl bn bk bn bn bl bn bk bm bm bn bm bl bn bl bn bl bk bm bl bn bm bn bm bm bm bl bm bl bn bm bm bm bl bm bn bn bn bk bn bl bn bm bn bn bl bn bn bm bn bl bm bm bm bn bl bm bm bn bm bn bn bk bm bm bn bn bl bn bm bn bn bn bn bl bm bl bn bl bm bm bn bn bm bn bn bm bn bl bn bl bn bm bn bm bm bm bn bn bn bl bn bm bn bn bn bm bm bn bm bn bn bl bn bm bn bn bn bn bn bo bn bm bm bm bn bm bn bn bn bn,203,2,0,Não
126,am ak ai al am am al al an am ak an am ak ak al ak al am al al ak am al ak an am ak al am an al aj am an aj aj am al al ak am am al ak ak al al al al al an am al al al am aj ak an am aj al al al ak ai al an aj ak am am an al aj al am al ak al am am ak al am am ak ak am am al ai an an al an am al am ak aj am al ak ak ak an an aj ak am am aj ak am an ak al an al ak al al al al ak al an am an ak ak am al aj al an am aj al am am ai al am aj ak al am al al al ak ak al am aj al an al ak am am al aj ak an ak ah am an al al am am al aj ak ak ak al al ak am an ak ak ak al ak aj am an ak aj an am al ak ak ak aj ak am am al ak,126,0,0,Não
329,bt bs bt bs bs bt bs bt bs bu bt bt bs bs bt bs bt bs bt bs bt bs br bt bt bs bt ca bt ca ca bt bq ca bs cb br bu bu bs bt br bt bu bs bu bs bt bt bt bu br bu bt bs bt bt bu br bt bu bt bt bt ca bs bt bt bt bt bs bt bs bu bs bs bs bs bu bt bt bs bs bu bs bu bt bs bt bs bu br bu bs bs bu bs bu bt bt bu br bu bs bt bs bs bt bs bu bs br bt bs bu br bt bu bs bs br bu bs bt bt bt br bt bu bs bt bs bt ca bt bu bs bs bt br bu br bt bt bt bt br bu bt bt bt bs bu br bt bs br bt bs bu br bs bu bt bt br bt bt bs bu bs bt bs bt br bq bs br bt br bs bs bs bs bs bs bs bs bs br bs bq bs bt br bs br bu bs bq br bs bu br bs bs bs bt,329,2,0,Não
31,bd bd be be be bd bc bf bg be bc be be bf be bd be bd bd be be be bd be bd be bf be bd bd bd bd bd be be be bb be bh bf bc bd bf bd be bf be bf bc bf bh be bd be bf be be be be bf be be be bg be bc be bd be bd bd bf bf bd bf be be be be bd be bg be bd bd bf bg be bd bf bg bf be bg bg be bd bg bf be bd be bg bg bd bf bg bf be bd bf bg be bc bf bi bg be be bg bf bd bf bg be be bg bi bf bf bg bf bf bg bg bd bg bh bf bf be bh bf bc bf bh bg bc be bi bf bf bf bg be bf be bh bi bf bf bf bg bi bf be be bg bg bg bi bh bf be bf bh bg bd be bh bg bf bg bh bg be bf bf bg bf be bf bh bh bi bf bf bh bf bg bh bh bg bf bg bj bi bf,31,1,0,Não
113,bh bl bh bj bj bj bk bj bj bh bi bk bi bl bg bj bk bi bk bk bl bi bh bj bi bi bh bk bj bj bj bj bl bg bj bi bh bk bi bk bj bi bk bh bk bi bi bi bh bk bj bj bi bi bk bi bi bh bj bi bh bj bh bj bj bi bk bg bj bh bh bi bh bk bi bi bj bi bh bg bj bi bg bj bi bi bh bh bk bi bh bh bk bi bh bk bi bi bi bg bk bi bj bh bi bj bh bk bh bj bj bh bi bg bi bh bi bi bh bj bh bi bi bi bh bg bj bh bk bj bh bl bg bh bj bi bk bf bj bh bj bj bh bi bg bj bg bf bk bi bj bg bh bk bh bh bh bk bg be bk bi bi bh bj bl bd bh bj bh bg bi bk bh bi bj bh bi bg bj bh be bi bj bj bf bh bi bh bg bg bj bh bg bj bg bk bh bh bi bg bi bf bh bj bg bj bh,113,2,0,Não
471,ag ae af ah ag ah ad ah ah ah ah ad ag ag ah ae ag aj ag ah af af ah af ah ag ai af ag ah ag ai ah ah ah ag ag ae aj ag ag ah ah aj af ah ag ai ai ae ah ag ai ai af ai ag aj ae ag ah ae ah af ai af ae af ag aj af ag ah af ag ad ah ah ah ah ae aj ag ag af ae ah ag ah af ai ai af ai ag ah ae af ai ag ah ah aj ai ad ag ag aj ag ah af af ak ag ah ag ah ai af ah ai ai ag ae aj ah ai ag ai ai af ah ah ah ag ae ai ai ai af ag ag ag ah ad ag ah ah af af ai af af af ag ai ae ah af ag af af aj ag ah ae ag ai af ag ae ah ah af ah ag aj ag af af ag ai ae ag ag ah aj ag ai ag ag ag ag ak ae ah ag ai aj ag ah ag ai ag af ak ah ah,471,0,0,Não
271,ap ap ap ap as ap aq an aq aq ap ap ap aq an ar ap aq ap ap aq aq aq ap ap ap aq aq ap ap ao ap ao ar aq ap ap ap aq ap ar ap aq ap ap ap ap aq aq ap ao ap ao ap ao aq ar ap aq aq aq ap ap aq ap ar ao ap ap ap ap ap ap ap aq aq aq ap ap ao ao aq ap ap ao aq ap ap ap ap aq ap ap ap aq ap aq ap aq aq ao ap ao aq aq aq aq ap aq ao ar aq aq aq ao aq ap ar ap aq ao aq aq aq aq ap ar ap ar aq ap ap ao aq ap ar ap ap ap ap aq ap ar ap ar ap ar aq aq ap ap ar aq aq ap aq ap aq aq ap ar ap aq ao ap ar ap ar ao aq ap aq ap ap aq ap aq ap ar aq as ao aq ar aq aq ao aq aq ap ap aq aq ao aq ap aq ap aq ap aq ar ao ap an ar ap aq,271,1,1,Sim
140,an al an an an an an am am an an am am am am an am an an an am am am am am an an an an ao am an am am am am am an an an an am am am an an am am am an an am an am an ao an an an an an an an am an am am am an am an an am an am am am am an an am am am an am am am an an an am am am am an an an an am am am an an an an an am am am am an an am am an am am am an an an am am am am an am am an am an an an ao am am an ao am am an an am am an an am ao an am an am am an an am an an an ao an am ao am am am ao an am am ao ao am an an an an an an an an ao am am ao an an an an am am an am an am am an am an am am an ao am an ao an an,140,2,0,Não
57,ai ak aj aj aj ak ak ai ak ak al ai ai aj ak ak aj ai ak ai aj ak ak ak ai ah ah am al ai ai ak ak ag ai al ak ag ag ak ak ah ah aj aj ah ah ai ai aj ah aj aj ak ah ag aj ak aj ag ai al ai ah ak ak ai af aj aj ak ah ai ai ah ah ai ai ai ah ah ah ai aj ai ag ah ai ah ag ai aj ai af ai aj ai ah ah ai aj ai ai ah aj aj ah ai ai ak ai ai aj al ah ag aj ak ah ag aj aj ai ag ai aj aj ag ah ai ah ai ag aj ah ai af ai aj aj ag ah aj ah ag ah ak aj ah ag ak aj aj ah aj ai ai aj ai aj ai ai ai ah aj ai ai ah aj aj ag ag aj ai ah ag ai ai ah ah ah aj ah ah ah ah aj ai ai ai ak aj af aj ak aj af ah aj aj ag ai ak aj af ag ak aj,57,0,0,Não
192,as as as ar at at as at as as as au aq as at as as at as at at as as as as as as ar as at as ar as at as at ar as at at as ar ar at at as as as as as at ar at ar ar as as as at ar ar as as at as ar ar at as as at ar as at as ar as ar ar at as as au ar ar as as as as as ar au as as ar as ar ar ar ar at ar as ar as as au ar ar ar at as ar ar ar as ar as ar as ar ar ar as as as ar ar as as as aq ar as as as ar aq ar as ar as ar ar ar as ar as as aq ar ar as ar as ap aq ar as as ar ar as as as ar ar ar aq ar aq as as ar ar ar as as as aq ar as ar ar as aq ar ar ar ar ar ar aq ar ap as ar aq ar ar as au ar aq ar ar ar as,192,0,0,Não
24,ah ah ah ai ai ai ag ai ai ah ai ah ah ai ai aj ai ai ah ah ah ah ai ah ah ai ai aj ah ai ai af ah ah ah ah ai ai ah ai ai ah ah ah ah ah ai ak ai ai ah ah ai ah ah ai ah ai ai ai ai ah ah ah ai ah ah ai ah ah ai ai ai ah ah ah ah ai ai ah ah ai ai ah ah ah ah ah ah aj ah ai aj ah ah ah ah ai ag ah ai ai ah ai ah ag ah ah ah ai ag ai ai ag aj ah ah ah ah ah ai ah ai ai ai ai ai ag ah ag ah ai ai ah ai ah ai ah ag ah ah ag ah ai ah ai ai ai ah ag ah ah ah ah aj ai ai aj ai ai ah ah ah ag ah ai ai ah ai ah ah aj ag ag ah ah ai ai ai aj ag ah ah ag ah ah ah ai ai ah ai ai ag ai ah ai ai ai ah ah ai ah ai ah ai ag ah ah,24,0,0,Não
17,as aq aq aq aq ar ap ap ap aq aq aq aq ap aq aq ap ao ar as ao ap ap aq ar ap ar aq ar ao ap ar ap at ap aq aq ap ar aq ar aq ao as ao aq ap ar ar ap as ap as ap ao as aq ar ap aq aq aq ar ao as ar ap aq aq ap aq ar aq ap as aq ar aq aq ar aq aq an as ap aq ar aq ar aq ap ao ap ar ap as aq ap ar aq as ap as aq ar aq ap as ar ap aq ar ar ap ar ap ap at ap ar ar ar ap ap ar ar ar aq ap ar ap aq as aq ap as ar aq aq aq ar ar ar ar ar ar ap aq as as as aq aq ap ar aq aq at aq aq aq aq ap ar ar ap aq ar ap ar ap aq ar ar aq aq ar ap ar ar aq as ar ao ap ar aq ar ar ap ap aq aq aq ar ar ap ar ap aq aq ar ar aq ar aq ap ar,17,2,0,Não
265,bt br bq bs bs bs bs br br bs bs bs bs br bs br br bs br br bs bs bs br br br bs br br br br br bt br bs bq bs bs bs bs bs br bs bs bs br bs bq bs bs br bs br bs bs bs br br br bs br bs br br br bt br bs br bs br bs bs br br br bs bs bs br br bs bs bs bs bs br bs bs bs br bs br bs bs bs br bs bs bs br bs bs bs bs bt bs br bs bt bs bt bs br bs bs bu bs bs bs bt bt bt bs bt bs bs bs bs br bs bt bs bs bs br bs bt bt bs bs bt bs bt bt bt bs bs bt bt bt bs bs cc bt bs bt bt bt bs bt bs bs bs bt bt bt bs bt br bt bt bt bt bs bt bt bt bs bs bs bt bs bu bt bt bt bt bt bt bs bu bs bu bt bt bt bt bt bs bt bs bs bs bt bt bs bs,265,1,0,Não
66,an am an an am ap am am an an ap am aq an am ap an ap an ao ao an ap am am an an ap am am am am an ao am am am am an am ao am an ao al ao am am ap ak ap ak an ao ai ap al an am aj ap ai am an aj aq aj an am ak an ak an al al an ak an an am an am am an an am am an ao am aq an an aq am an am an ap am ap am an ap am aq an an ao ak ap an an ap am ap an an an al an am al ao al an an an ao al an am ak ao ak an am aj ao ai am al aj ap ai am al ai an aj an al al am ai an al am an ak ao al am am an am al an am am am am am am an am an an an ao am aq am an an al ap al ap an al ap aj aq an an ap ai aq al an an aj ao al an am ak,66,0,0,Não
208,bf be bh bd bh bf bd bf be bg be bh be be bh bf bg bf bd be bf bh be bg be bc bg be bg bf bg bd bc bh bd bh be bd bf be bf be bg bd bc bg bc bg be bd be be bf bd bh be bc bg bd bf bd be be be bg bb bg be bd bf bd be bc be bc bf bg bc bf bd bd be be bf bb bf bc bd bg bc be bd be bd be bg bb bf bc be bf bd bf bd bf bd be bg bb bf bc bd bf be bd bc bf bd be bg bc be bc be be be bf bb bf bc bd bf bd bd bc be bc bf bf bb bf be bd be be be bc bg bd bf be bb bf bd be bc bf bd bc bg bd be bf bb be bf be bd be be bb bg bd be be bc bd bc bh bc bf be bc bf be be be be bd be bg bd be bf bc bf be bf bc be be bd bg bd be be bd be,208,1,0,Não
480,ak am al am an ao an ao an an aq ao an ak am al ap ap am al ai ak ak al ai ai ah ah aj al aj aj ah ag aj ak ai ak ak ah an am al al am ak ai am ak an an aj al al am am am aj al an am am am am am al al al am aj al am ak an al aj aj aj ai af ah ah ah aj ah ah ai al ak am am ak am ao ap ap ap an ao ap ao ar ao an am am an ao am aj ah ag ah ai ah ae ag ae ag ag ai af ai ai ag ak am am ak am am an ap am an an ao am an an al an aj ai ah ah ai ai ae ae ag af ae ag ad ah ai ag ai ak aj ah ak ai al ao an am an am am am am ak am aj ai aj am ak ak ai af ah aj ai ah af af ag ak aj ak aj ag aj al al an am ak aj am ak an am ai ak,480,0,0,Não
94,bm bl bm bl bm bm bm bm bk bk bm bm bm bl bl bm bm bm bm bn bm bm bn bm bm bm bm bm bm bm bn bm bm bn bl bm bm bm bm bm bm bn bl bn bl bm bl bm bn bm bn bn bl bm bm bm bm bm bm bl bm bm bm bn bm bn bn bl bn bm bm bn bm bm bm bm bm bm bm bm bm bm bm bn bm bm bm bm bm bm bm bm bl bm bn bm bn bm bl bm bn bl bn bm bm bm bm bm bn bm bn bm bm bm bn bn bl bn bm bm bn bm bn bn bm bn bm bn bn bm bm bn bk bn bm bn bm bn bn bm bn bl bm bn bm bn bm bm bn bm bn bn bm bm bm bm bm bn bm bm bn bn bm bn bm bn bm bn bn bn bm bn bn bm bn bm bn bn bm bn bn bn bn bm bn bm bn bm bm bn bm bm bn bn bn bm bm bn bn bn bn bm bm bm bn bn bn bm,94,1,0,Não
253,bq bp bp br bs br br bq bq br br bu bq bp br bp br bt bq bq bq br bq bq br bs br bp br bs br bp br bt bq bq br bp bp br bs bq bu br bq bq br br br bp bs br bp bl bs br br bo bq bt bq bq br bo br br bq br bp bo bs br bq bs bp bq bs bq bq bq bp bs bq bq bq bp br bs br br bp bp bq br bq br bs bq bs bq bq br br bq bp bp br br br bo bp bq bo bq br br bn bs bq br bq bq bq br bp bq bq bs br bp br bq bq br bq bq br bs bp bq br br bp bo br bp bq bq bq bp bq bp bq br bq bp bq bq bs bq bn bq bq bq br bs bq bq bp br br bp bq br br bs bq bq br br bq bq bo br bt bq bo bq bp br bs bq br bm bp bs bn bq bp bq bq bq br br bq bq bq br,253,1,0,Não
266,aj ah ah aj aj ai aj ah ai aj ai ai ai ai aj ai ai ak ai ai aj aj ai ai ai ai aj ai ai ai ai ai aj ai ai ah ai aj ai ai ai ai ai ai ai ai ai ak aj aj ah aj ai ai aj ai ai ai ai aj ai ai ai ai ai ak ai aj ai aj ai aj aj ai ai ai aj ak ai ai aj aj aj aj aj aj ai aj ak ai ai aj ai aj aj ai ai aj aj aj ah ai aj aj aj aj ai ai aj aj aj aj ai aj aj aj ak aj ai ai aj aj aj ai ak ai aj aj aj ai aj ak aj aj aj ai aj aj aj ai ai ak aj ak aj aj aj ai aj aj aj aj aj ab ak aj ak aj aj aj aj aj ai aj aj aj aj ai aj ai ak aj aj aj ak aj aj aj aj aj aj aj aj ak aj aj aj ak aj ak ai ak ai ak aj ai ai aj aj ai aj aj aj aj aj aj aj ai,266,2,0,Não
23,am am am am am al an an am an an an am an al am am am an am am an am am am am an am am an am am an an am am an an am an am an an an an an an an am am am an an an am am an an am an am am am am an am am an am am am am am an am am am am an am an am an am an am an al an am an am am an am am an am an am am am an am am am am an an am am an an am am am an an an an am am an an an am an an an am am am an an an an an am am an am am an am an an ao am am am an an am an am an an an am am am ao an an am an am an am an am an an am an am an am al an an an am am am an an an an an an am am an an ao an an am am an an am am am an am an,23,2,0,Não
222,ce cd cd ce ce cd cd cc cd cd ce cd cd cd cd ce cd ce cd cd ce ce cd cc cd bu cf ce ce cd cc cf cc ce cf cc cd ce ce ce cg cc ce ce ce cd cf cf cd cd ce ce ce cf ce cc cd ce ce cf ce cd cf ce cf ce ce ce ce cd ce cd cd ce cd cd cf cf cf cd ce ce ce ce cd ce cd ce cf ce ce ce ce ce ce ce ce cd cd ce ce cf ce ce ce ce cf ce cd cd ce ce ce ce ce ce ce ce ce cf ce cd ce ce cf ce ce ce ce cf cf ce ce cd ce cf cf ce ce ce cf cf cf cf ce ce ce ce cf ce ce cd cd cd ce cf cf ce ce cf ce ce cf ce cf ce cf ce cf ce cd ce cd cf ce cf cf ce cf cf cf ce cf cd cf ce cd cd ce ce ce ce ce ce ce ce cd ce ce ce cd ce ce cd cf cd ce ce,222,0,0,Não
